SNR
44.95921990118701
44.63262739698916
44.665623660774926
43.97161266253613
45.245645324479504
42.19714665688981
40.6086512836765
42.62716638036679
40.95400888403696
40.67194278093822
39.7891686566226
42.96424567861144
40.17762693343278
41.02443102247312
41.41492721257088
43.56079241080041
41.33831343274453
47.82828140706048
47.42311112161351
44.901710837630105
58.31601474109817
57.62352460393002
53.70284205956372
46.171016779631984
46.91574316023313
43.01042210984251
38.36864960408484
37.39584109216518
34.42177245791661
32.12747457045613
30.937789011457866
33.94788148243978
37.24095714073595
43.71852214486909
46.296774229907264
53.29439178393969
71.34829322719733
62.199999995024
56.92697666127714
54.13815099845233
48.142645185201246
45.36812774920866
49.19473499183774
47.63879244041392
39.7499999980125
39.73815813501203
38.510821969181094
40.2499999979875
41.0403672098486
39.898163104782036
39.09652386497427
43.34753763437822
49.40733169012838
52.814870970809835
49.56203535507326
51.06895964818794
49.48363644949537
48.84483781865225
51.88307944059566
46.14285714022041
51.15182727557501
52.50367663068693
52.693298966564
62.765475014117904
64.07494412645813
53.720406106752954
57.47699575945372
53.857204961872775
45.22341282815855
41.69275373610963
40.91207475535067
38.4045451836609
38.53915099673682
41.285296752914306
41.96345242935013
39.80050799652776
42.93065724633957
38.016455593846565
35.763285481037386
33.81393237076918
33.00547987891969
33.36230624774066
37.3204628725689
37.3204628725689
39.81514980116053
39.999999998
39.402427979063724
40.19022229462243
38.4030871325111
35.11034387564137
35.596034891047594
38.590804969143704
41.462843171191366
44.948990694781465
44.64553534782107
48.295350602794265
49.851044688583215
46.103362130754896
41.017691064022394
40.37400903923326
42.62716638036679
39.45329800999195
39.45329800999195
36.442783270242685
50.172029636366474
51.69798455532498
53.20862612743748
45.66465667596024
44.09267100271785
44.6706292328788
45.485416087945715
44.353772956162985
42.23905864397498
48.13565015716566
49.210974382825384
48.251419145112806
63.541627779787014
55.68489388497034
56.411086018107966
54.21690384690278
48.49128852700193
47.11439225107101
42.28562162963103
40.908709614861834
36.668005527443405
35.6733844950831
34.73740459207178
40.17762693343278
39.0940874059556
39.011753228159854
42.96424567861144
39.54543372200246
43.43536778172204
45.11521391216657
42.49779713490285
44.63514642161939
50.46506833370819
45.485416087945715
45.485416087945715
42.75716283031836
47.12081893726396
47.04860312280072
46.42857142591837
43.296321187498464
44.15126841564856
39.658099001371085
41.85095090758317
42.05101824461628
38.69431769246154
38.30925871114294
36.111111109506176
33.98192338685035
32.44265047508636
33.68882307878205
32.99126488648261
33.355136122446076
39.69277174601618
41.64391535507617
40.491745042467535
43.885378051506635
41.30356661615719
42.11097640942081
41.817319169748494
48.86252600720765
47.69854545296988
42.62716638036679
43.76045990848169
42.34461791634776
37.265108500602906
38.12910877576989
38.54537124557217
40.148841139052394
40.38903024458019
38.272455131342916
35.77131903921822
34.854561476752316
32.05450929564139
32.22026739470248
32.44265047508636
33.44691519592189
33.2722356714465
37.95407078598059
46.14816644342558
51.62765822697571
54.93502655363929
51.469047909842146
49.349742876802736
50.52665320846949
44.49326119965823
42.83265533962641
47.12081893726396
44.6706292328788
41.68682591122825
46.09682631706195
44.930715891751255
40.499999997975
44.930715891751255
42.78239513093425
45.68934014126024
41.958586659564276
39.999999998
43.01395122283485
42.058369200850386
41.34470773710689
44.090501497343105
39.890487340125595
38.00826977501657
38.038986676884825
36.34777533198304
39.635460093393625
41.8282201368801
42.109689398511044
43.50163073791079
43.005098563777885
41.301421633635634
42.380207255618075
46.48278261369914
50.18425044274406
47.62632963850664
49.95665747021461
42.5927314391747
42.62716638036679
39.78841641768297
37.62027384286488
35.56792954094614
35.986786708206665
39.0940874059556
37.138686718260686
40.17762693343278
42.57177388851246
42.28754916884399
40.018378129053765
36.4424036030896
40.018378129053765
46.57349516640646
43.830843671294744
45.78915874515121
54.60660324980988
67.1833511066604
61.23024462286624
58.01251255048056
53.66666666308889
49.37707198482179
46.1880215325034
46.27956804815227
43.27431878681392
44.13555097296005
45.89315009138888
46.88654205449207
46.091702354459194
54.40202902325418
60.65119592397928
60.873011173853044
58.9437133545913
50.993216958441444
52.23771857403618
46.47669666708154
51.39389851660249
55.51276129181742
59.48613997172063
52.380735610151476
57.019771437663884
54.63686437244037
47.020668067907216
49.04442430357094
46.34927077873105
45.74408003155499
49.691382287917676
42.185679783146696
46.0816855040512
41.393425638654655
40.67022619085417
34.39951998761042
34.48857112670496
38.435213518993905
37.86108888525639
37.93008061973477
37.43056804589148
36.88935114509296
35.151116715748174
39.21382427396772
39.011753228159854
41.773023855763
49.40733169012838
48.742828283390864
47.773238704385676
46.848586319324404
39.83167786344176
38.67661472600846
37.00525488035154
43.8287666276218
41.332656163659244
38.16521409107528
37.26450456756689
34.56257897405414
33.82647360145305
32.18289271700303
29.155307297800547
29.41120080373114
30.790233215487202
29.829622492820278
27.714527364285264
27.714527364285264
27.22542761586574
29.12537821680029
30.304118904369282
33.177933642792325
35.21525129739974
41.1289388078386
43.39888429082728
48.36350666250844
57.05702355140573
51.39389851660249
53.55058844472239
48.970421255920314
50.138285389803315
67.35015573481776
49.76129307820307
44.948990694781465
41.02483300276117
49.3159879387973
45.45164300250267
51.079091978833155
49.30605876975416
49.48874922772818
45.46634666451796
49.04442430357094
42.83215171046054
41.017691064022394
39.21196064516749
35.76734907611646
34.722117579629206
35.1285351354304
37.16534888532574
37.664234951246094
40.31128873949275
38.65916525839912
40.05972431817429
42.5927314391747
44.26383394268699
56.70250636644582
65.6307487390345
57.62352460393002
49.897435786482845
43.37741347528307
44.371833959328086
41.739135413250246
39.38882195505241
32.89113965162227
30.151727364308112
32.69664444500978
30.27814006335517
34.67112143466384
41.385161610791116
44.30507531050843
49.18188492677684
54.89860783690696
49.48304868794492
49.015303729509874
46.79200175571262
47.42705537054703
48.008973753208316
49.88294473850649
48.82824596988128
39.15577741268461
40.386040384008965
41.06555155027664
40.59232361629369
40.30093299451653
42.270626031026815
42.33631464956765
42.270626031026815
54.104858043839194
53.2691820153789
46.42857142591837
49.851044688583215
51.06895964818794
50.2211277883565
49.059788593630834
48.369938016852636
44.261432629218845
50.83307530801155
58.9437133545913
64.58066586384139
62.39093616104177
52.225283858310085
44.40630585600318
45.48101863869396
37.547298667372026
38.18587258832714
38.18587258832714
37.607518873735096
36.76955261996714
38.66247627992638
39.30044435539742
37.05080223158893
36.854684864798934
37.08757386868392
36.35342388896736
35.33678074307295
34.02593194676146
34.32080096409148
37.17669475563003
37.57020824819901
43.81864984073611
42.270626031026815
39.712733996626575
42.44142343889088
38.93797698280119
41.958586659564276
41.958586659564276
37.95508990949909
42.43788432267133
49.91159849536201
53.351451022352464
54.43935484781965
52.96831603661011
51.30315526484627
47.68356648601038
42.5927314391747
43.64174310017652
42.185679783146696
43.62219737353658
44.26383394268699
46.11688093238379
47.62632963850664
48.84482629831942
49.74702718538891
47.34272207081598
46.38620484321351
46.43171892541283
46.38620484321351
52.524105904726575
51.46210021514859
52.783974529398215
46.47157008920399
61.724381959501336
56.00291033883982
54.93502655363929
68.5585978288174
55.339260533443365
59.94691564927076
47.10470680180995
37.39476461918577
36.95534703253167
35.19323281906269
39.21196064516749
38.66342751278679
41.31311637644331
42.49779713490285
39.33356114197983
38.91390021331854
40.33286944068289
38.10393889606663
42.28754916884399
43.227426356581496
46.57349516640646
48.36096161595409
46.07898234968824
48.96663732931959
50.52665320846949
58.00872286087068
49.059788593630834
45.431928447601955
42.90526413221209
41.8282201368801
43.02834575031698
45.431928447601955
40.175565142116696
43.460254506511134
37.144620238054266
36.20927903169211
37.43883901161985
37.13128117698053
38.65517070304238
37.41537667183118
44.26383394268699
46.34927077873105
46.040116284140176
41.23036762461242
39.44818717276914
43.62219737353658
41.962947952093224
45.80366628532389
45.80366628532389
41.37614172560646
48.473946827565285
44.91690440875339
44.42271661900982
47.22330825933028
47.22330825933028
40.76720134760088
41.017691064022394
40.76714648608698
37.75870760325752
34.854561476752316
33.61749544369158
33.2722356714465
37.028232904500655
33.2722356714465
35.6733844950831
40.94615124060279
43.746724237103415
56.411086018107966
56.75640066889869
59.48613997172063
47.88053967435867
45.00143105344481
37.16917882679801
37.664234951246094
40.142379678201074
43.563582429396604
41.02443102247312
42.23905864397498
48.061879045813676
45.350009140613246
51.62765822697571
54.85725499287207
48.90860280443629
48.75741701524174
45.53078700695221
50.439934741050905
50.05281180066113
45.779205234956216
47.89124164654405
42.2525821881363
40.96078174124242
39.999999998
38.00843715152477
39.68502767601138
45.361871503195474
44.6421832808711
44.698456870064035
45.485416087945715
44.557075200423476
43.387332546220996
43.33213353384464
40.63958327673371
38.48490789199383
41.23889109369069
38.89087296342679
39.430270121029004
39.78841641768297
36.89871048535537
37.89673022872292
40.738646774131134
37.95407078598059
40.7499999979625
39.705069413858894
40.17762693343278
42.69203386941917
41.80390892538066
37.90811067410333
